"iso","model","rcp","ssp","rawtotal","flextotal","f2mort","f2total","meantas","impact_source","case_gamma","case_population","case_batch_collapsed"
"MTQ","OECD Env-Growth","rcp45","SSP4",-21.7570995145447,-27.5881721837796,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"MTQ","OECD Env-Growth","rcp45","SSP4",-21.7570995145447,-30.8909165174677,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"MTQ","OECD Env-Growth","rcp45","SSP4",-21.7570995145447,-37.0777757724809,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"MTQ","OECD Env-Growth","rcp45","SSP4",-21.7570995145447,-43.6977243590567,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"MTQ","OECD Env-Growth","rcp45","SSP4",-21.7570995145447,-27.1167494324019,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"CXR","OECD Env-Growth","rcp45","SSP4",-3.13346822173942,-13.8192747539936,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"CXR","OECD Env-Growth","rcp45","SSP4",-3.13346822173942,-15.9985132352766,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"CXR","OECD Env-Growth","rcp45","SSP4",-3.13346822173942,-20.7289121309903,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"CXR","OECD Env-Growth","rcp45","SSP4",-3.13346822173942,-27.6385495079871,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"CXR","OECD Env-Growth","rcp45","SSP4",-3.13346822173942,-13.5227737636405,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"GAB","OECD Env-Growth","rcp45","SSP4",-15.2252039010533,-23.3880089003765,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"GAB","OECD Env-Growth","rcp45","SSP4",-15.2252039010533,-26.7542636458865,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"GAB","OECD Env-Growth","rcp45","SSP4",-15.2252039010533,-33.7594701347028,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"GAB","OECD Env-Growth","rcp45","SSP4",-15.2252039010533,-43.2492358917878,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"GAB","OECD Env-Growth","rcp45","SSP4",-15.2252039010533,-22.9232277337135,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"NIU","OECD Env-Growth","rcp45","SSP4",-13.9640373184932,-20.1834266493899,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"NIU","OECD Env-Growth","rcp45","SSP4",-13.9640373184932,-23.3662637245262,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"NIU","OECD Env-Growth","rcp45","SSP4",-13.9640373184932,-30.2751399740849,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"NIU","OECD Env-Growth","rcp45","SSP4",-13.9640373184932,-40.3668532987799,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"NIU","OECD Env-Growth","rcp45","SSP4",-13.9640373184932,-19.7503788884332,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"MCO","OECD Env-Growth","rcp45","SSP4",11.8052223215867,8.14901817884316,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"MCO","OECD Env-Growth","rcp45","SSP4",11.8052223215867,10.6088789014864,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"MCO","OECD Env-Growth","rcp45","SSP4",11.8052223215867,17.0497800879847,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"MCO","OECD Env-Growth","rcp45","SSP4",11.8052223215867,29.1680438769395,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"MCO","OECD Env-Growth","rcp45","SSP4",11.8052223215867,7.8390713806435,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"WLF","OECD Env-Growth","rcp45","SSP4",-16.2187350134993,-19.9768663163319,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"WLF","OECD Env-Growth","rcp45","SSP4",-16.2187350134993,-22.8765949178424,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"WLF","OECD Env-Growth","rcp45","SSP4",-16.2187350134993,-28.9360622580963,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"WLF","OECD Env-Growth","rcp45","SSP4",-16.2187350134993,-37.2091000555929,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"WLF","OECD Env-Growth","rcp45","SSP4",-16.2187350134993,-19.577062582216,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"NZL","OECD Env-Growth","rcp45","SSP4",7.66090662113527,10.6735790879406,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"NZL","OECD Env-Growth","rcp45","SSP4",7.66090662113527,12.6772098878623,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"NZL","OECD Env-Growth","rcp45","SSP4",7.66090662113527,17.3268475258404,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"NZL","OECD Env-Growth","rcp45","SSP4",7.66090662113527,24.857768559693,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"NZL","OECD Env-Growth","rcp45","SSP4",7.66090662113527,10.4077178183591,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"VIR","OECD Env-Growth","rcp45","SSP4",-18.3668731135567,-23.3817120599317,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"VIR","OECD Env-Growth","rcp45","SSP4",-18.3668731135567,-26.0208088972578,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"VIR","OECD Env-Growth","rcp45","SSP4",-18.3668731135567,-30.7668229537279,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"VIR","OECD Env-Growth","rcp45","SSP4",-18.3668731135567,-35.2814370900776,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"VIR","OECD Env-Growth","rcp45","SSP4",-18.3668731135567,-23.000576828525,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"JEY","OECD Env-Growth","rcp45","SSP4",-20.2046414647543,-17.3062360199859,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"JEY","OECD Env-Growth","rcp45","SSP4",-20.2046414647543,-18.229100043854,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"JEY","OECD Env-Growth","rcp45","SSP4",-20.2046414647543,-18.5389778857199,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"JEY","OECD Env-Growth","rcp45","SSP4",-20.2046414647543,-14.8248023219479,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"JEY","OECD Env-Growth","rcp45","SSP4",-20.2046414647543,-17.142643860142,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"AND","OECD Env-Growth","rcp45","SSP4",-83.310161509818,-70.1579004379467,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"AND","OECD Env-Growth","rcp45","SSP4",-83.310161509818,-79.8280002684519,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"AND","OECD Env-Growth","rcp45","SSP4",-83.310161509818,-99.5121677407348,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"AND","OECD Env-Growth","rcp45","SSP4",-83.310161509818,-125.049979766066,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"AND","OECD Env-Growth","rcp45","SSP4",-83.310161509818,-68.8128747869205,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"YEM","OECD Env-Growth","rcp45","SSP4",-7.44018955410834,-0.6620185773764,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"YEM","OECD Env-Growth","rcp45","SSP4",-7.44018955410834,-0.421488515231945,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"YEM","OECD Env-Growth","rcp45","SSP4",-7.44018955410834,0.423989445096911,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"YEM","OECD Env-Growth","rcp45","SSP4",-7.44018955410834,2.45467567501123,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"YEM","OECD Env-Growth","rcp45","SSP4",-7.44018955410834,-0.687482108698329,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"ALB","OECD Env-Growth","rcp45","SSP4",21.4624374211381,14.740641651818,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"ALB","OECD Env-Growth","rcp45","SSP4",21.4624374211381,20.5877949563678,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"ALB","OECD Env-Growth","rcp45","SSP4",21.4624374211381,36.5824474377327,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"ALB","OECD Env-Growth","rcp45","SSP4",21.4624374211381,68.071909863651,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"ALB","OECD Env-Growth","rcp45","SSP4",21.4624374211381,14.0192618932335,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"WSM","OECD Env-Growth","rcp45","SSP4",-2.62375432668707,-10.3858593237036,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"WSM","OECD Env-Growth","rcp45","SSP4",-2.62375432668707,-11.2630790461069,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"WSM","OECD Env-Growth","rcp45","SSP4",-2.62375432668707,-12.4541865973774,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"WSM","OECD Env-Growth","rcp45","SSP4",-2.62375432668707,-12.4394456122657,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"WSM","OECD Env-Growth","rcp45","SSP4",-2.62375432668707,-10.2504935146422,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"NFK","OECD Env-Growth","rcp45","SSP4",2.05567922055155,-3.68501026342867,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"NFK","OECD Env-Growth","rcp45","SSP4",2.05567922055155,-4.26612007656602,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"NFK","OECD Env-Growth","rcp45","SSP4",2.05567922055155,-5.52751539514301,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"NFK","OECD Env-Growth","rcp45","SSP4",2.05567922055155,-7.37002052685734,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"NFK","OECD Env-Growth","rcp45","SSP4",2.05567922055155,-3.60594611483779,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"ARE","OECD Env-Growth","rcp45","SSP4",-13.1079252339352,-8.43379994480613,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"ARE","OECD Env-Growth","rcp45","SSP4",-13.1079252339352,-9.76377287828828,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"ARE","OECD Env-Growth","rcp45","SSP4",-13.1079252339352,-12.6506999172092,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"ARE","OECD Env-Growth","rcp45","SSP4",-13.1079252339352,-16.8675998896123,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"ARE","OECD Env-Growth","rcp45","SSP4",-13.1079252339352,-8.25284760970966,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"GUM","OECD Env-Growth","rcp45","SSP4",-3.95828519159711,-7.49487744982506,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"GUM","OECD Env-Growth","rcp45","SSP4",-3.95828519159711,-7.23532734526843,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"GUM","OECD Env-Growth","rcp45","SSP4",-3.95828519159711,-5.32057105001795,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"GUM","OECD Env-Growth","rcp45","SSP4",-3.95828519159711,0.801565432935587,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"GUM","OECD Env-Growth","rcp45","SSP4",-3.95828519159711,-7.49984177410658,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"URY","OECD Env-Growth","rcp45","SSP4",-1.68050836958661,2.27530153254636,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"URY","OECD Env-Growth","rcp45","SSP4",-1.68050836958661,2.63410651649202,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"URY","OECD Env-Growth","rcp45","SSP4",-1.68050836958661,3.41295229881953,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"URY","OECD Env-Growth","rcp45","SSP4",-1.68050836958661,4.55060306509271,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"URY","OECD Env-Growth","rcp45","SSP4",-1.68050836958661,2.22648354681545,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"IND","OECD Env-Growth","rcp45","SSP4",-1.6767319725553,4.12744990436502,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"IND","OECD Env-Growth","rcp45","SSP4",-1.6767319725553,6.44237394877945,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"IND","OECD Env-Growth","rcp45","SSP4",-1.6767319725553,13.0273321426261,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"IND","OECD Env-Growth","rcp45","SSP4",-1.6767319725553,26.4846525716061,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"IND","OECD Env-Growth","rcp45","SSP4",-1.6767319725553,3.84752366815436,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"AZE","OECD Env-Growth","rcp45","SSP4",22.9063986326235,27.6274271407925,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"AZE","OECD Env-Growth","rcp45","SSP4",22.9063986326235,33.6310740789155,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"AZE","OECD Env-Growth","rcp45","SSP4",22.9063986326235,48.2069682073505,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"AZE","OECD Env-Growth","rcp45","SSP4",22.9063986326235,73.2970609380164,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"AZE","OECD Env-Growth","rcp45","SSP4",22.9063986326235,26.8452633131106,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"LSO","OECD Env-Growth","rcp45","SSP4",-18.1780707261732,-19.633380214829,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"LSO","OECD Env-Growth","rcp45","SSP4",-18.1780707261732,-21.6132059913609,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"LSO","OECD Env-Growth","rcp45","SSP4",-18.1780707261732,-24.8642484220453,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"LSO","OECD Env-Growth","rcp45","SSP4",-18.1780707261732,-27.0379020291295,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"LSO","OECD Env-Growth","rcp45","SSP4",-18.1780707261732,-19.3405081176527,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"VCT","OECD Env-Growth","rcp45","SSP4",-21.6693133086785,-22.6972193126173,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"VCT","OECD Env-Growth","rcp45","SSP4",-21.6693133086785,-25.2244786796438,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"VCT","OECD Env-Growth","rcp45","SSP4",-21.6693133086785,-29.7240784698244,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"VCT","OECD Env-Growth","rcp45","SSP4",-21.6693133086785,-33.8697706276305,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"VCT","OECD Env-Growth","rcp45","SSP4",-21.6693133086785,-22.3312183408565,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"KEN","OECD Env-Growth","rcp45","SSP4",-15.7125949345585,-12.733426656271,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"KEN","OECD Env-Growth","rcp45","SSP4",-15.7125949345585,-14.2815953879816,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"KEN","OECD Env-Growth","rcp45","SSP4",-15.7125949345585,-17.211058709954,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"KEN","OECD Env-Growth","rcp45","SSP4",-15.7125949345585,-20.4293032473354,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"KEN","OECD Env-Growth","rcp45","SSP4",-15.7125949345585,-12.5131055582891,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"KOR","OECD Env-Growth","rcp45","SSP4",32.6743742692043,25.5346043322264,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"KOR","OECD Env-Growth","rcp45","SSP4",32.6743742692043,31.6700914532201,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"KOR","OECD Env-Growth","rcp45","SSP4",32.6743742692043,46.9651662150596,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"KOR","OECD Env-Growth","rcp45","SSP4",32.6743742692043,74.1712345757061,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"KOR","OECD Env-Growth","rcp45","SSP4",32.6743742692043,24.7442271664247,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"MAC","OECD Env-Growth","rcp45","SSP4",-9.73448231883392,-9.06238068084761,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"MAC","OECD Env-Growth","rcp45","SSP4",-9.73448231883392,-10.3142226051014,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
"MAC","OECD Env-Growth","rcp45","SSP4",-9.73448231883392,-12.8653773813898,NA,NA,3,"fixed_to_3","all_gamma_values","population_weighted","FALSE"
"MAC","OECD Env-Growth","rcp45","SSP4",-9.73448231883392,-16.1829116553442,NA,NA,4,"fixed_to_4","all_gamma_values","population_weighted","FALSE"
"MAC","OECD Env-Growth","rcp45","SSP4",-9.73448231883392,-8.88832658941129,NA,NA,1.95708877699716,"data_meantas_country","all_gamma_values","population_weighted","FALSE"
"TUR","OECD Env-Growth","rcp45","SSP4",9.33053892458898,9.40900425818918,NA,NA,2,"fixed_to_2","all_gamma_values","population_weighted","FALSE"
"TUR","OECD Env-Growth","rcp45","SSP4",9.33053892458898,12.9483575087457,NA,NA,2.31539115041523,"data_meantas","all_gamma_values","population_weighted","FALSE"
